index,Customer ID,Recency,Frequency,Monetary,R_score,F_Score,M_Score,RFM_Score,Segment
4641,17034.0,15,5,1276.42,5,4,4,544,Champion
4642,17035.0,245,4,613.59,2,4,3,243,At Risk
4643,17036.0,382,1,176.9,2,2,1,221,Lost Customer
4644,17037.0,87,1,1267.32,3,2,4,324,Lost Customer
4645,17038.0,29,2,743.17,4,3,3,433,Loyal Customer
4646,17039.0,603,1,1954.99,1,2,4,124,Lost Customer
4647,17040.0,137,2,463.25,3,3,2,332,Loyal Customer
4648,17041.0,26,6,1655.2,4,4,4,444,Champion
4649,17042.0,2,5,1036.58,5,4,3,543,Loyal Customer
4650,17043.0,31,8,2593.65,4,5,4,454,Champion
4651,17044.0,24,12,11962.3,4,5,5,455,Champion
4652,17045.0,112,5,827.6800000000001,3,4,3,343,Loyal Customer
4653,17046.0,156,5,1906.07,3,4,4,344,Loyal Customer
4654,17047.0,84,6,2289.23,3,4,4,344,Loyal Customer
4655,17048.0,117,7,2071.68,3,4,4,344,Loyal Customer
4656,17049.0,2,19,9942.53,5,5,5,555,Champion
4657,17050.0,95,11,4648.59,3,5,5,355,Loyal Customer
4658,17051.0,193,4,706.49,2,4,3,243,At Risk
4659,17052.0,27,1,399.09,4,2,2,422,Potential Loyalist
4660,17053.0,130,1,498.48,3,2,2,322,Lost Customer
4661,17054.0,27,5,1356.33,4,4,4,444,Champion
4662,17055.0,445,1,232.85,1,2,1,121,Lost Customer
4663,17056.0,737,1,128.60000000000002,1,2,1,121,Lost Customer
4664,17057.0,595,1,294.74,1,2,2,122,Lost Customer
4665,17058.0,81,3,1179.89,3,3,3,333,Loyal Customer
4666,17059.0,29,9,4864.57,4,5,5,455,Champion
4667,17060.0,265,1,234.24,2,2,1,221,Lost Customer
4668,17061.0,73,11,5232.2300000000005,3,5,5,355,Loyal Customer
4669,17062.0,313,6,889.75,2,4,3,243,At Risk
4670,17063.0,20,13,3638.53,4,5,5,455,Champion
4671,17064.0,58,3,855.45,4,3,3,433,Loyal Customer
4672,17065.0,637,2,194.7,1,3,1,131,At Risk
4673,17066.0,725,1,228.34,1,2,1,121,Lost Customer
4674,17067.0,724,3,454.54,1,3,2,132,At Risk
4675,17068.0,11,47,8987.68,5,5,5,555,Champion
4676,17069.0,27,14,5517.2300000000005,4,5,5,455,Champion
4677,17070.0,113,2,437.42,3,3,2,332,Loyal Customer
4678,17071.0,27,13,3793.71,4,5,5,455,Champion
4679,17072.0,624,1,273.35,1,2,1,121,Lost Customer
4680,17073.0,17,4,1446.09,5,4,4,544,Champion
4681,17074.0,562,1,203.05,1,2,1,121,Lost Customer
4682,17075.0,17,10,2236.63,5,5,4,554,Champion
4683,17076.0,35,6,1242.75,4,4,4,444,Champion
4684,17077.0,577,1,306.0,1,2,2,122,Lost Customer
4685,17078.0,35,2,378.2,4,3,2,432,Loyal Customer
4686,17079.0,77,1,118.80000000000001,3,2,1,321,Lost Customer
4687,17080.0,21,7,957.53,4,4,3,443,Loyal Customer
4688,17081.0,24,6,949.39,4,4,3,443,Loyal Customer
4689,17082.0,32,6,4732.03,4,4,5,445,Champion
4690,17083.0,108,9,4049.79,3,5,5,355,Loyal Customer
4691,17084.0,34,3,5001.21,4,3,5,435,Loyal Customer
4692,17085.0,122,28,7847.67,3,5,5,355,Loyal Customer
4693,17086.0,6,6,2050.08,5,4,4,544,Champion
4694,17087.0,737,1,221.53,1,2,1,121,Lost Customer
4695,17088.0,27,4,1991.01,4,4,4,444,Champion
4696,17089.0,385,1,128.45,2,2,1,221,Lost Customer
4697,17090.0,3,13,3080.1800000000003,5,5,5,555,Champion
4698,17091.0,2,19,7495.75,5,5,5,555,Champion
4699,17092.0,49,11,5511.41,4,5,5,455,Champion
4700,17093.0,592,1,235.88,1,2,1,121,Lost Customer
4701,17094.0,321,2,402.20000000000005,2,3,2,232,At Risk
4702,17095.0,22,7,2572.25,4,4,4,444,Champion
4703,17096.0,14,11,3697.93,5,5,5,555,Champion
4704,17097.0,1,9,1143.36,5,5,3,553,Loyal Customer
4705,17098.0,381,3,591.0699999999999,2,3,2,232,At Risk
4706,17099.0,532,1,582.17,1,2,2,122,Lost Customer
4707,17100.0,17,2,971.74,5,3,3,533,Loyal Customer
4708,17101.0,9,7,2507.05,5,4,4,544,Champion
4709,17102.0,261,1,25.5,2,2,1,221,Lost Customer
4710,17103.0,721,1,424.3,1,2,2,122,Lost Customer
4711,17104.0,423,1,474.03,1,2,2,122,Lost Customer
4712,17105.0,158,2,665.78,3,3,3,333,Loyal Customer
4713,17106.0,388,1,481.58,2,2,2,222,Lost Customer
4714,17107.0,32,10,16052.72,4,5,5,455,Champion
4715,17108.0,663,1,174.95,1,2,1,121,Lost Customer
4716,17109.0,28,8,1291.71,4,5,4,454,Champion
4717,17110.0,164,3,499.9,3,3,2,332,Loyal Customer
4718,17111.0,46,2,459.58,4,3,2,432,Loyal Customer
4719,17112.0,502,1,197.57,1,2,1,121,Lost Customer
4720,17113.0,573,6,2305.59,1,4,4,144,At Risk
4721,17114.0,5,8,801.12,5,5,3,553,Loyal Customer
4722,17115.0,7,7,2761.4900000000002,5,4,4,544,Champion
4723,17116.0,647,1,389.78,1,2,2,122,Lost Customer
4724,17117.0,287,1,116.19999999999999,2,2,1,221,Lost Customer
4725,17118.0,317,1,157.02,2,2,1,221,Lost Customer
4726,17119.0,2,2,606.91,5,3,2,532,Loyal Customer
4727,17120.0,232,1,307.46,2,2,2,222,Lost Customer
4728,17121.0,402,1,314.74,2,2,2,222,Lost Customer
4729,17122.0,118,4,570.5,3,4,2,342,Loyal Customer
4730,17123.0,161,3,977.17,3,3,3,333,Loyal Customer
4731,17124.0,184,1,294.24,3,2,2,322,Lost Customer
4732,17125.0,49,1,230.5,4,2,1,421,Potential Loyalist
4733,17126.0,151,9,2016.43,3,5,4,354,Loyal Customer
4734,17127.0,428,5,1155.0300000000002,1,4,3,143,At Risk
4735,17128.0,334,1,157.09,2,2,1,221,Lost Customer
4736,17129.0,519,1,31.85,1,2,1,121,Lost Customer
4737,17131.0,4,5,2463.17,5,4,4,544,Champion
4738,17132.0,451,2,1220.9099999999999,1,3,4,134,At Risk
4739,17133.0,15,12,14622.33,5,5,5,555,Champion
4740,17134.0,106,3,625.3,3,3,3,333,Loyal Customer
4741,17135.0,15,10,1722.18,5,5,4,554,Champion
4742,17136.0,661,1,231.68,1,2,1,121,Lost Customer
4743,17137.0,415,6,1099.81,1,4,3,143,At Risk
4744,17138.0,275,7,4417.27,2,4,5,245,At Risk
4745,17139.0,15,25,19566.76,5,5,5,555,Champion
4746,17140.0,246,1,454.12,2,2,2,222,Lost Customer
4747,17141.0,417,4,727.58,1,4,3,143,At Risk
4748,17142.0,238,4,1275.25,2,4,4,244,At Risk
4749,17143.0,416,2,880.97,1,3,3,133,At Risk
4750,17144.0,0,2,984.57,5,3,3,533,Loyal Customer
4751,17145.0,512,4,3120.91,1,4,5,145,At Risk
4752,17146.0,105,13,5852.64,3,5,5,355,Loyal Customer
4753,17147.0,22,9,3199.95,4,5,5,455,Champion
4754,17148.0,51,1,124.88,4,2,1,421,Potential Loyalist
4755,17149.0,450,1,143.10000000000002,1,2,1,121,Lost Customer
4756,17150.0,376,6,1357.95,2,4,4,244,At Risk
4757,17151.0,734,1,231.90000000000003,1,2,1,121,Lost Customer
4758,17152.0,194,4,2016.5,2,4,4,244,At Risk
4759,17153.0,23,1,213.78,4,2,1,421,Potential Loyalist
4760,17154.0,74,1,329.34,3,2,2,322,Lost Customer
4761,17155.0,17,7,892.46,5,4,3,543,Loyal Customer
4762,17156.0,491,1,591.87,1,2,2,122,Lost Customer
4763,17157.0,7,19,5151.9,5,5,5,555,Champion
4764,17158.0,31,5,1980.0,4,4,4,444,Champion
4765,17159.0,21,5,2099.59,4,4,4,444,Champion
4766,17160.0,30,17,10209.16,4,5,5,455,Champion
4767,17161.0,443,1,856.01,1,2,3,123,Lost Customer
4768,17162.0,28,10,1715.46,4,5,4,454,Champion
4769,17163.0,21,4,699.78,4,4,3,443,Loyal Customer
4770,17164.0,32,7,2467.35,4,4,4,444,Champion
4771,17165.0,283,6,1794.32,2,4,4,244,At Risk
4772,17166.0,38,2,206.34,4,3,1,431,Loyal Customer
4773,17167.0,379,3,867.11,2,3,3,233,At Risk
4774,17168.0,498,1,400.2,1,2,2,122,Lost Customer
4775,17169.0,57,3,1156.73,4,3,3,433,Loyal Customer
4776,17170.0,373,2,178.68,2,3,1,231,At Risk
4777,17171.0,288,2,384.59,2,3,2,232,At Risk
4778,17172.0,78,3,956.5699999999999,3,3,3,333,Loyal Customer
4779,17173.0,4,8,3766.6,5,5,5,555,Champion
4780,17174.0,217,1,59.9,2,2,1,221,Lost Customer
4781,17175.0,43,4,1443.69,4,4,4,444,Champion
4782,17176.0,201,3,902.3199999999999,2,3,3,233,At Risk
4783,17177.0,504,1,119.5,1,2,1,121,Lost Customer
4784,17178.0,730,1,432.96,1,2,2,122,Lost Customer
4785,17179.0,177,6,1507.26,3,4,4,344,Loyal Customer
4786,17180.0,55,11,2236.77,4,5,4,454,Champion
4787,17181.0,56,3,309.85,4,3,2,432,Loyal Customer
4788,17182.0,422,2,321.3,1,3,2,132,At Risk
4789,17183.0,7,6,3347.31,5,4,5,545,Champion
4790,17184.0,568,2,198.41000000000003,1,3,1,131,At Risk
4791,17185.0,591,3,229.46,1,3,1,131,At Risk
4792,17186.0,46,2,144.0,4,3,1,431,Loyal Customer
4793,17187.0,226,2,467.71,2,3,2,232,At Risk
4794,17188.0,10,13,4592.93,5,5,5,555,Champion
4795,17189.0,105,5,953.63,3,4,3,343,Loyal Customer
4796,17190.0,58,7,1726.57,4,4,4,444,Champion
4797,17191.0,27,15,4310.34,4,5,5,455,Champion
4798,17192.0,535,1,75.28,1,2,1,121,Lost Customer
4799,17193.0,35,9,2310.04,4,5,4,454,Champion
4800,17194.0,273,3,812.5,2,3,3,233,At Risk
4801,17195.0,654,1,562.98,1,2,2,122,Lost Customer
4802,17196.0,427,1,327.75,1,2,2,122,Lost Customer
4803,17197.0,29,1,1013.01,4,2,3,423,Potential Loyalist
4804,17198.0,23,3,692.22,4,3,3,433,Loyal Customer
4805,17199.0,581,1,135.04000000000002,1,2,1,121,Lost Customer
4806,17200.0,386,4,356.71,2,4,2,242,At Risk
4807,17201.0,53,4,1143.1,4,4,3,443,Loyal Customer
4808,17202.0,420,1,160.65,1,2,1,121,Lost Customer
4809,17203.0,35,10,5564.09,4,5,5,455,Champion
4810,17204.0,174,9,5504.6900000000005,3,5,5,355,Loyal Customer
4811,17205.0,53,3,999.35,4,3,3,433,Loyal Customer
4812,17206.0,52,1,204.24,4,2,1,421,Potential Loyalist
4813,17207.0,651,1,292.62,1,2,2,122,Lost Customer
4814,17208.0,395,1,111.15,2,2,1,221,Lost Customer
4815,17209.0,648,3,595.7,1,3,2,132,At Risk
4816,17210.0,392,1,251.72,2,2,1,221,Lost Customer
4817,17211.0,26,13,3773.35,4,5,5,455,Champion
4818,17212.0,252,3,794.41,2,3,3,233,At Risk
4819,17213.0,39,13,4869.400000000001,4,5,5,455,Champion
4820,17214.0,59,6,1059.1200000000001,3,4,3,343,Loyal Customer
4821,17215.0,463,1,186.15,1,2,1,121,Lost Customer
4822,17216.0,553,1,63.6,1,2,1,121,Lost Customer
4823,17217.0,233,2,210.1,2,3,1,231,At Risk
4824,17218.0,3,18,3891.39,5,5,5,555,Champion
4825,17219.0,31,2,259.13,4,3,1,431,Loyal Customer
4826,17220.0,23,21,4457.31,4,5,5,455,Champion
4827,17221.0,6,5,976.62,5,4,3,543,Loyal Customer
4828,17222.0,64,6,1579.51,3,4,4,344,Loyal Customer
4829,17223.0,309,3,558.04,2,3,2,232,At Risk
4830,17224.0,500,1,100.86,1,2,1,121,Lost Customer
4831,17225.0,581,1,131.15,1,2,1,121,Lost Customer
4832,17226.0,308,3,895.47,2,3,3,233,At Risk
4833,17227.0,18,12,1878.93,5,5,4,554,Champion
4834,17228.0,15,13,2820.03,5,5,4,554,Champion
4835,17229.0,95,2,318.76,3,3,2,332,Loyal Customer
4836,17230.0,263,18,9388.49,2,5,5,255,At Risk
4837,17231.0,11,25,7064.8,5,5,5,555,Champion
4838,17232.0,2,2,417.77,5,3,2,532,Loyal Customer
4839,17233.0,34,3,560.86,4,3,2,432,Loyal Customer
4840,17234.0,182,1,149.89000000000001,3,2,1,321,Lost Customer
4841,17235.0,24,8,1562.98,4,5,4,454,Champion
4842,17236.0,12,12,1929.26,5,5,4,554,Champion
4843,17237.0,10,4,994.13,5,4,3,543,Loyal Customer
4844,17238.0,2,32,7331.67,5,5,5,555,Champion
4845,17239.0,312,4,1189.45,2,4,3,243,At Risk
4846,17240.0,595,1,130.6,1,2,1,121,Lost Customer
4847,17241.0,384,12,2736.64,2,5,4,254,At Risk
4848,17242.0,107,5,2889.28,3,4,4,344,Loyal Customer
4849,17243.0,0,69,20203.58,5,5,5,555,Champion
4850,17244.0,52,5,1826.04,4,4,4,444,Champion
4851,17245.0,204,2,371.63,2,3,2,232,At Risk
4852,17246.0,546,2,38.92,1,3,1,131,At Risk
4853,17247.0,14,1,280.09000000000003,5,2,1,521,Potential Loyalist
4854,17248.0,119,2,500.54,3,3,2,332,Loyal Customer
4855,17249.0,428,1,68.03,1,2,1,121,Lost Customer
4856,17250.0,3,2,381.97,5,3,2,532,Loyal Customer
4857,17251.0,362,3,798.98,2,3,3,233,At Risk
4858,17252.0,116,2,348.91,3,3,2,332,Loyal Customer
4859,17253.0,17,1,178.26,5,2,1,521,Potential Loyalist
4860,17254.0,4,3,469.48,5,3,2,532,Loyal Customer
4861,17255.0,40,4,781.7,4,4,3,443,Loyal Customer
4862,17256.0,106,5,498.93,3,4,2,342,Loyal Customer
4863,17257.0,435,2,189.78,1,3,1,131,At Risk
4864,17258.0,396,2,417.3,2,3,2,232,At Risk
4865,17259.0,147,6,1452.39,3,4,4,344,Loyal Customer
4866,17260.0,410,1,120.95,2,2,1,221,Lost Customer
4867,17261.0,509,1,221.59,1,2,1,121,Lost Customer
4868,17262.0,51,11,2488.76,4,5,4,454,Champion
4869,17263.0,207,1,63.440000000000005,2,2,1,221,Lost Customer
4870,17264.0,423,1,268.28,1,2,1,121,Lost Customer
4871,17265.0,138,2,550.01,3,3,2,332,Loyal Customer
4872,17266.0,1,5,501.71999999999997,5,4,2,542,Loyal Customer
4873,17267.0,126,2,317.2,3,3,2,332,Loyal Customer
4874,17268.0,107,11,1733.8899999999999,3,5,4,354,Loyal Customer
4875,17269.0,385,1,491.81,2,2,2,222,Lost Customer
4876,17270.0,468,2,601.4499999999999,1,3,2,132,At Risk
4877,17271.0,735,1,204.3,1,2,1,121,Lost Customer
4878,17272.0,41,4,2148.63,4,4,4,444,Champion
4879,17273.0,423,1,141.12,1,2,1,121,Lost Customer
4880,17274.0,34,2,573.22,4,3,2,432,Loyal Customer
4881,17275.0,382,1,114.1,2,2,1,221,Lost Customer
4882,17276.0,401,1,502.49,2,2,2,222,Lost Customer
4883,17277.0,227,2,1065.3500000000001,2,3,3,233,At Risk
4884,17278.0,240,2,271.24,2,3,1,231,At Risk
4885,17279.0,57,1,187.82999999999998,4,2,1,421,Potential Loyalist
4886,17280.0,437,1,118.85999999999999,1,2,1,121,Lost Customer
4887,17281.0,373,6,797.8499999999999,2,4,3,243,At Risk
4888,17282.0,129,5,2308.54,3,4,4,344,Loyal Customer
4889,17283.0,378,1,188.46,2,2,1,221,Lost Customer
4890,17284.0,59,8,2788.06,3,5,4,354,Loyal Customer
4891,17285.0,627,2,407.94,1,3,2,132,At Risk
4892,17286.0,21,3,389.18,4,3,2,432,Loyal Customer
4893,17287.0,25,21,3826.86,4,5,5,455,Champion
4894,17288.0,8,11,2468.43,5,5,4,554,Champion
4895,17289.0,31,9,2041.8,4,5,4,454,Champion
4896,17290.0,3,8,1487.96,5,5,4,554,Champion
4897,17291.0,307,1,550.8000000000001,2,2,2,222,Lost Customer
4898,17292.0,471,2,271.75,1,3,1,131,At Risk
4899,17293.0,7,17,3750.63,5,5,5,555,Champion
4900,17294.0,668,2,467.78999999999996,1,3,2,132,At Risk
4901,17295.0,28,3,547.0,4,3,2,432,Loyal Customer
4902,17296.0,729,1,338.13,1,2,2,122,Lost Customer
4903,17297.0,16,1,128.18,5,2,1,521,Potential Loyalist
4904,17298.0,100,5,954.26,3,4,3,343,Loyal Customer
4905,17299.0,11,6,993.23,5,4,3,543,Loyal Customer
4906,17300.0,390,2,393.64,2,3,2,232,At Risk
4907,17301.0,20,2,294.39,4,3,2,432,Loyal Customer
4908,17302.0,14,5,1135.63,5,4,3,543,Loyal Customer
4909,17303.0,360,1,250.04,2,2,1,221,Lost Customer
4910,17304.0,533,1,111.5,1,2,1,121,Lost Customer
4911,17305.0,648,1,2135.46,1,2,4,124,Lost Customer
4912,17306.0,10,21,9782.35,5,5,5,555,Champion
4913,17307.0,394,11,3999.8900000000003,2,5,5,255,At Risk
4914,17308.0,392,2,4511.76,2,3,5,235,At Risk
4915,17309.0,94,3,320.39,3,3,2,332,Loyal Customer
4916,17310.0,386,2,1025.1,2,3,3,233,At Risk
4917,17311.0,77,6,3566.56,3,4,5,345,Loyal Customer
4918,17312.0,138,3,644.3,3,3,3,333,Loyal Customer
4919,17313.0,30,1,2328.84,4,2,4,424,Potential Loyalist
4920,17314.0,24,17,4904.43,4,5,5,455,Champion
4921,17315.0,1,43,9599.58,5,5,5,555,Champion
4922,17316.0,419,1,124.45,1,2,1,121,Lost Customer
4923,17317.0,45,3,2600.34,4,3,4,434,Loyal Customer
4924,17318.0,724,1,157.32999999999998,1,2,1,121,Lost Customer
4925,17319.0,668,1,29.1,1,2,1,121,Lost Customer
4926,17320.0,99,6,2444.85,3,4,4,344,Loyal Customer
4927,17321.0,7,6,1665.21,5,4,4,544,Champion
4928,17322.0,375,5,922.59,2,4,3,243,At Risk
4929,17323.0,14,12,1551.04,5,5,4,554,Champion
4930,17324.0,17,12,2171.07,5,5,4,554,Champion
4931,17325.0,279,3,609.5699999999999,2,3,3,233,At Risk
4932,17326.0,407,2,312.35,2,3,2,232,At Risk
4933,17327.0,409,2,152.35,2,3,1,231,At Risk
4934,17328.0,672,1,104.7,1,2,1,121,Lost Customer
4935,17329.0,13,5,998.53,5,4,3,543,Loyal Customer
4936,17330.0,22,4,423.8,4,4,2,442,Loyal Customer
4937,17331.0,123,1,175.2,3,2,1,321,Lost Customer
4938,17332.0,527,5,838.27,1,4,3,143,At Risk
4939,17333.0,85,1,494.25,3,2,2,322,Lost Customer
4940,17334.0,301,3,635.15,2,3,3,233,At Risk
4941,17335.0,383,2,497.04,2,3,2,232,At Risk
4942,17336.0,471,1,81.12,1,2,1,121,Lost Customer
4943,17337.0,150,4,1981.06,3,4,4,344,Loyal Customer
4944,17338.0,16,17,11889.33,5,5,5,555,Champion
4945,17339.0,93,3,302.36,3,3,2,332,Loyal Customer
4946,17340.0,29,18,19617.95,4,5,5,455,Champion
4947,17341.0,156,5,1272.21,3,4,4,344,Loyal Customer
4948,17342.0,379,4,1227.54,2,4,4,244,At Risk
4949,17343.0,354,6,1259.94,2,4,4,244,At Risk
4950,17344.0,45,2,457.36,4,3,2,432,Loyal Customer
4951,17345.0,14,10,1586.6299999999999,5,5,4,554,Champion
4952,17346.0,3,26,4998.61,5,5,5,555,Champion
4953,17347.0,85,1,228.96,3,2,1,321,Lost Customer
4954,17348.0,14,9,2442.29,5,5,4,554,Champion
4955,17349.0,178,5,772.41,3,4,3,343,Loyal Customer
4956,17350.0,7,7,1893.701,5,4,4,544,Champion
4957,17351.0,35,12,1988.23,4,5,4,454,Champion
4958,17352.0,695,1,36.25,1,2,1,121,Lost Customer
4959,17353.0,128,4,3242.0,3,4,5,345,Loyal Customer
4960,17354.0,50,4,3133.96,4,4,5,445,Champion
4961,17355.0,385,1,273.31,2,2,1,221,Lost Customer
4962,17356.0,311,5,946.47,2,4,3,243,At Risk
4963,17357.0,23,2,384.39,4,3,2,432,Loyal Customer
4964,17358.0,302,5,861.01,2,4,3,243,At Risk
4965,17359.0,10,2,284.46,5,3,1,531,Loyal Customer
4966,17360.0,16,6,1200.51,5,4,3,543,Loyal Customer
4967,17361.0,48,5,871.79,4,4,3,443,Loyal Customer
4968,17362.0,238,7,1024.04,2,4,3,243,At Risk
4969,17363.0,394,3,920.46,2,3,3,233,At Risk
4970,17364.0,0,28,11972.92,5,5,5,555,Champion
4971,17365.0,12,15,8184.49,5,5,5,555,Champion
4972,17366.0,431,2,1077.24,1,3,3,133,At Risk
4973,17367.0,237,1,167.55,2,2,1,221,Lost Customer
4974,17368.0,22,14,2758.29,4,5,4,454,Champion
4975,17369.0,455,1,979.1999999999999,1,2,3,123,Lost Customer
4976,17370.0,72,4,446.18,3,4,2,342,Loyal Customer
4977,17371.0,16,6,655.37,5,4,3,543,Loyal Customer
4978,17372.0,40,28,4347.31,4,5,5,455,Champion
4979,17373.0,39,7,1167.5,4,4,3,443,Loyal Customer
4980,17374.0,218,3,727.11,2,3,3,233,At Risk
4981,17375.0,198,4,660.55,2,4,3,243,At Risk
4982,17376.0,70,4,453.64,3,4,2,342,Loyal Customer
4983,17377.0,23,78,17644.27,4,5,5,455,Champion
4984,17378.0,373,1,10.95,2,2,1,221,Lost Customer
4985,17379.0,10,1,389.71999999999997,5,2,2,522,Potential Loyalist
4986,17380.0,433,3,645.0,1,3,3,133,At Risk
4987,17381.0,8,38,36398.65,5,5,5,555,Champion
4988,17382.0,64,8,902.28,3,5,3,353,Loyal Customer
4989,17383.0,3,2,304.09,5,3,2,532,Loyal Customer
4990,17384.0,18,3,507.55,5,3,2,532,Loyal Customer
4991,17385.0,14,1,256.11,5,2,1,521,Potential Loyalist
4992,17386.0,7,7,2812.77,5,4,4,544,Champion
4993,17387.0,19,2,746.81,4,3,3,433,Loyal Customer
4994,17388.0,77,11,2675.37,3,5,4,354,Loyal Customer
4995,17389.0,0,61,57215.33,5,5,5,555,Champion
4996,17390.0,420,1,149.3,1,2,1,121,Lost Customer
4997,17391.0,163,2,508.8,3,3,2,332,Loyal Customer
4998,17392.0,306,3,585.92,2,3,2,232,At Risk
4999,17393.0,410,2,381.15,2,3,2,232,At Risk
5000,17394.0,218,1,203.86999999999998,2,2,1,221,Lost Customer
5001,17395.0,507,1,97.5,1,2,1,121,Lost Customer
5002,17396.0,38,14,8409.6,4,5,5,455,Champion
5003,17397.0,21,3,1198.28,4,3,3,433,Loyal Customer
5004,17398.0,114,3,653.38,3,3,3,333,Loyal Customer
5005,17400.0,125,8,4623.28,3,5,5,355,Loyal Customer
5006,17401.0,540,1,114.85,1,2,1,121,Lost Customer
5007,17402.0,4,23,4635.5599999999995,5,5,5,555,Champion
5008,17403.0,35,2,382.87,4,3,2,432,Loyal Customer
5009,17404.0,3,23,47781.12,5,5,5,555,Champion
5010,17405.0,0,3,1031.41,5,3,3,533,Loyal Customer
5011,17406.0,332,13,4186.95,2,5,5,255,At Risk
5012,17407.0,411,1,552.9,1,2,2,122,Lost Customer
5013,17408.0,162,3,316.09000000000003,3,3,2,332,Loyal Customer
5014,17409.0,184,10,7793.51,3,5,5,355,Loyal Customer
5015,17410.0,15,5,1214.72,5,4,3,543,Loyal Customer
5016,17411.0,11,5,1425.38,5,4,4,544,Champion
5017,17412.0,2,16,4220.22,5,5,5,555,Champion
5018,17413.0,404,2,560.14,2,3,2,232,At Risk
5019,17414.0,43,6,2249.52,4,4,4,444,Champion
5020,17415.0,79,1,507.84,3,2,2,322,Lost Customer
5021,17416.0,29,22,17298.45,4,5,5,455,Champion
5022,17417.0,548,1,164.18,1,2,1,121,Lost Customer
5023,17418.0,41,3,670.0600000000001,4,3,3,433,Loyal Customer
5024,17419.0,10,18,6126.25,5,5,5,555,Champion
5025,17420.0,49,6,953.58,4,4,3,443,Loyal Customer
5026,17421.0,385,3,1059.41,2,3,3,233,At Risk
5027,17422.0,15,11,3594.76,5,5,5,555,Champion
5028,17423.0,45,3,1118.95,4,3,3,433,Loyal Customer
5029,17425.0,18,2,759.17,5,3,3,533,Loyal Customer
5030,17426.0,7,13,8077.77,5,5,5,555,Champion
5031,17427.0,71,1,100.8,3,2,1,321,Lost Customer
5032,17428.0,0,45,31466.760000000002,5,5,5,555,Champion
5033,17429.0,127,5,1357.46,3,4,4,344,Loyal Customer
5034,17430.0,32,4,622.57,4,4,3,443,Loyal Customer
5035,17431.0,312,1,403.3,2,2,2,222,Lost Customer
5036,17432.0,17,9,1728.99,5,5,4,554,Champion
5037,17433.0,87,2,569.96,3,3,2,332,Loyal Customer
5038,17434.0,1,7,2373.82,5,4,4,544,Champion
5039,17435.0,410,1,331.35,2,2,2,222,Lost Customer
5040,17436.0,1,5,534.06,5,4,2,542,Loyal Customer
5041,17437.0,529,1,369.68,1,2,2,122,Lost Customer
5042,17438.0,253,5,1422.77,2,4,4,244,At Risk
5043,17439.0,655,1,325.74,1,2,2,122,Lost Customer
5044,17440.0,156,4,323.58,3,4,2,342,Loyal Customer
5045,17441.0,731,1,293.35,1,2,2,122,Lost Customer
5046,17442.0,36,15,4620.3,4,5,5,455,Champion
5047,17443.0,219,1,534.24,2,2,2,222,Lost Customer
5048,17444.0,147,3,2940.04,3,3,5,335,Loyal Customer
5049,17446.0,176,2,120.9,3,3,1,331,Loyal Customer
5050,17447.0,39,2,541.53,4,3,2,432,Loyal Customer
5051,17448.0,496,46,14523.67,1,5,5,155,At Risk
5052,17449.0,1,13,4868.15,5,5,5,555,Champion
5053,17450.0,7,51,244784.25,5,5,5,555,Champion
5054,17451.0,0,7,1721.4,5,4,4,544,Champion
5055,17453.0,17,2,486.71999999999997,5,3,2,532,Loyal Customer
5056,17454.0,191,10,1547.94,2,5,4,254,At Risk
5057,17455.0,203,1,131.7,2,2,1,221,Lost Customer
5058,17456.0,364,2,975.5600000000001,2,3,3,233,At Risk
5059,17457.0,126,14,5984.8099999999995,3,5,5,355,Loyal Customer
5060,17458.0,14,2,529.58,5,3,2,532,Loyal Customer
5061,17459.0,42,2,657.3,4,3,3,433,Loyal Customer
5062,17460.0,93,16,2157.9700000000003,3,5,4,354,Loyal Customer
5063,17461.0,22,3,735.82,4,3,3,433,Loyal Customer
5064,17462.0,59,2,675.69,3,3,3,333,Loyal Customer
5065,17463.0,15,7,2535.26,5,4,4,544,Champion
5066,17464.0,157,3,907.14,3,3,3,333,Loyal Customer
5067,17465.0,425,7,2542.79,1,4,4,144,At Risk
5068,17466.0,9,2,763.28,5,3,3,533,Loyal Customer
5069,17467.0,394,1,102.6,2,2,1,221,Lost Customer
5070,17468.0,9,3,194.8,5,3,1,531,Loyal Customer
5071,17469.0,15,17,5051.25,5,5,5,555,Champion
5072,17470.0,44,11,2626.47,4,5,4,454,Champion
5073,17471.0,474,1,321.65000000000003,1,2,2,122,Lost Customer
5074,17472.0,190,4,922.35,2,4,3,243,At Risk
5075,17473.0,408,2,607.0,2,3,2,232,At Risk
5076,17474.0,599,1,1047.0,1,2,3,123,Lost Customer
5077,17475.0,78,1,194.37,3,2,1,321,Lost Customer
5078,17476.0,395,2,489.86,2,3,2,232,At Risk
5079,17477.0,612,2,1144.3,1,3,3,133,At Risk
5080,17478.0,407,2,1272.8,2,3,4,234,At Risk
5081,17479.0,632,1,389.26000000000005,1,2,2,122,Lost Customer
5082,17480.0,77,2,882.23,3,3,3,333,Loyal Customer
5083,17481.0,3,4,1255.59,5,4,4,544,Champion
5084,17482.0,486,2,775.64,1,3,3,133,At Risk
5085,17483.0,64,4,591.73,3,4,2,342,Loyal Customer
5086,17484.0,575,2,209.57,1,3,1,131,At Risk
5087,17486.0,260,1,396.87,2,2,2,222,Lost Customer
5088,17487.0,727,1,160.55,1,2,1,121,Lost Customer
